"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/24/2019","AQS","245100040","3","2.5","ug/m3 LC","10","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"03/25/2019","AQS","245100040","3","8.6","ug/m3 LC","36","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"03/26/2019","AQS","245100040","3","0.8","ug/m3 LC","3","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"03/27/2019","AQS","245100040","3","2.9","ug/m3 LC","12","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"03/28/2019","AQS","245100040","3","3","ug/m3 LC","13","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"03/29/2019","AQS","245100040","3","10.1","ug/m3 LC","42","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"03/30/2019","AQS","245100040","3","11.4","ug/m3 LC","48","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"03/31/2019","AQS","245100040","3","4.1","ug/m3 LC","17","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/01/2019","AQS","245100040","3","1.4","ug/m3 LC","6","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/02/2019","AQS","245100040","3","4","ug/m3 LC","17","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/03/2019","AQS","245100040","3","4.6","ug/m3 LC","19","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/04/2019","AQS","245100040","3","5.5","ug/m3 LC","23","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/05/2019","AQS","245100040","3","4.1","ug/m3 LC","17","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/06/2019","AQS","245100040","3","13.5","ug/m3 LC","54","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/07/2019","AQS","245100040","3","12.7","ug/m3 LC","52","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/08/2019","AQS","245100040","3","6.2","ug/m3 LC","26","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/09/2019","AQS","245100040","3","3.6","ug/m3 LC","15","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/10/2019","AQS","245100040","3","2.3","ug/m3 LC","10","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/11/2019","AQS","245100040","3","1.4","ug/m3 LC","6","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/12/2019","AQS","245100040","3","4.9","ug/m3 LC","20","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/13/2019","AQS","245100040","3","5.8","ug/m3 LC","24","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/14/2019","AQS","245100040","3","4.6","ug/m3 LC","19","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/15/2019","AQS","245100040","3","0.5","ug/m3 LC","2","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/16/2019","AQS","245100040","3","2.9","ug/m3 LC","12","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/17/2019","AQS","245100040","3","4.4","ug/m3 LC","18","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/18/2019","AQS","245100040","3","6.7","ug/m3 LC","28","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/19/2019","AQS","245100040","3","4.5","ug/m3 LC","19","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/20/2019","AQS","245100040","3","1.6","ug/m3 LC","7","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/21/2019","AQS","245100040","3","0.9","ug/m3 LC","4","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/22/2019","AQS","245100040","3","1.4","ug/m3 LC","6","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/23/2019","AQS","245100040","3","5.5","ug/m3 LC","23","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/24/2019","AQS","245100040","3","3.5","ug/m3 LC","15","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/25/2019","AQS","245100040","3","3.9","ug/m3 LC","16","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/26/2019","AQS","245100040","3","4.7","ug/m3 LC","20","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/27/2019","AQS","245100040","3","1.7","ug/m3 LC","7","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/28/2019","AQS","245100040","3","2.9","ug/m3 LC","12","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/29/2019","AQS","245100040","3","1.3","ug/m3 LC","5","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"04/30/2019","AQS","245100040","3","8","ug/m3 LC","33","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/01/2019","AQS","245100040","3","5.5","ug/m3 LC","23","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/02/2019","AQS","245100040","3","13.6","ug/m3 LC","54","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/03/2019","AQS","245100040","3","9.5","ug/m3 LC","40","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/04/2019","AQS","245100040","3","15.9","ug/m3 LC","59","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/05/2019","AQS","245100040","3","1.9","ug/m3 LC","8","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/06/2019","AQS","245100040","3","1.2","ug/m3 LC","5","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/07/2019","AQS","245100040","3","6.9","ug/m3 LC","29","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/08/2019","AQS","245100040","3","6.4","ug/m3 LC","27","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/09/2019","AQS","245100040","3","4","ug/m3 LC","17","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/10/2019","AQS","245100040","3","3.1","ug/m3 LC","13","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/11/2019","AQS","245100040","3","3.2","ug/m3 LC","13","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/12/2019","AQS","245100040","3","-0.8","ug/m3 LC","0","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/13/2019","AQS","245100040","3","-0.2","ug/m3 LC","0","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/14/2019","AQS","245100040","3","1.7","ug/m3 LC","7","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/15/2019","AQS","245100040","3","1.9","ug/m3 LC","8","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/16/2019","AQS","245100040","3","8.1","ug/m3 LC","34","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/17/2019","AQS","245100040","3","8.3","ug/m3 LC","35","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/18/2019","AQS","245100040","3","10","ug/m3 LC","42","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/19/2019","AQS","245100040","3","11.2","ug/m3 LC","47","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/24/2019","AQS","245100040","3","5.1","ug/m3 LC","21","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/25/2019","AQS","245100040","3","5.9","ug/m3 LC","25","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/26/2019","AQS","245100040","3","8.6","ug/m3 LC","36","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/27/2019","AQS","245100040","3","7.4","ug/m3 LC","31","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/28/2019","AQS","245100040","3","12.2","ug/m3 LC","51","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/29/2019","AQS","245100040","3","9.5","ug/m3 LC","40","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/30/2019","AQS","245100040","3","7.4","ug/m3 LC","31","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"05/31/2019","AQS","245100040","3","6.7","ug/m3 LC","28","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/01/2019","AQS","245100040","3","12.6","ug/m3 LC","52","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/02/2019","AQS","245100040","3","12.6","ug/m3 LC","52","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/03/2019","AQS","245100040","3","4.3","ug/m3 LC","18","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/04/2019","AQS","245100040","3","4.7","ug/m3 LC","20","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/05/2019","AQS","245100040","3","15.9","ug/m3 LC","59","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/06/2019","AQS","245100040","3","12","ug/m3 LC","50","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/08/2019","AQS","245100040","3","9.8","ug/m3 LC","41","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/09/2019","AQS","245100040","3","6.9","ug/m3 LC","29","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/10/2019","AQS","245100040","3","4.6","ug/m3 LC","19","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/11/2019","AQS","245100040","3","3.5","ug/m3 LC","15","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/12/2019","AQS","245100040","3","6.1","ug/m3 LC","25","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/13/2019","AQS","245100040","3","3.5","ug/m3 LC","15","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/14/2019","AQS","245100040","3","4","ug/m3 LC","17","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/15/2019","AQS","245100040","3","8.9","ug/m3 LC","37","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/16/2019","AQS","245100040","3","14","ug/m3 LC","55","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/17/2019","AQS","245100040","3","7.8","ug/m3 LC","33","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/18/2019","AQS","245100040","3","7.6","ug/m3 LC","32","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/19/2019","AQS","245100040","3","8.7","ug/m3 LC","36","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/20/2019","AQS","245100040","3","7.9","ug/m3 LC","33","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/21/2019","AQS","245100040","3","4.6","ug/m3 LC","19","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/22/2019","AQS","245100040","3","4.5","ug/m3 LC","19","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/23/2019","AQS","245100040","3","5.5","ug/m3 LC","23","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/24/2019","AQS","245100040","3","13.3","ug/m3 LC","54","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/25/2019","AQS","245100040","3","6.1","ug/m3 LC","25","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/26/2019","AQS","245100040","3","7.8","ug/m3 LC","33","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/27/2019","AQS","245100040","3","9.9","ug/m3 LC","41","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/28/2019","AQS","245100040","3","11.6","ug/m3 LC","48","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/29/2019","AQS","245100040","3","10.3","ug/m3 LC","43","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"06/30/2019","AQS","245100040","3","7.6","ug/m3 LC","32","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/01/2019","AQS","245100040","3","6.4","ug/m3 LC","27","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/02/2019","AQS","245100040","3","8.4","ug/m3 LC","35","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/03/2019","AQS","245100040","3","9.5","ug/m3 LC","40","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/04/2019","AQS","245100040","3","12.6","ug/m3 LC","52","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/05/2019","AQS","245100040","3","11.9","ug/m3 LC","50","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/06/2019","AQS","245100040","3","10.8","ug/m3 LC","45","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/07/2019","AQS","245100040","3","8.6","ug/m3 LC","36","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/08/2019","AQS","245100040","3","10.5","ug/m3 LC","44","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/09/2019","AQS","245100040","3","11.7","ug/m3 LC","49","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/10/2019","AQS","245100040","3","11.2","ug/m3 LC","47","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/11/2019","AQS","245100040","3","9.9","ug/m3 LC","41","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/12/2019","AQS","245100040","3","7.3","ug/m3 LC","30","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/13/2019","AQS","245100040","3","9.4","ug/m3 LC","39","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/14/2019","AQS","245100040","3","10.8","ug/m3 LC","45","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/15/2019","AQS","245100040","3","9.2","ug/m3 LC","38","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/16/2019","AQS","245100040","3","14.4","ug/m3 LC","56","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/17/2019","AQS","245100040","3","13.6","ug/m3 LC","54","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/18/2019","AQS","245100040","3","8.7","ug/m3 LC","36","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/19/2019","AQS","245100040","3","11.9","ug/m3 LC","50","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/20/2019","AQS","245100040","3","15.7","ug/m3 LC","59","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/23/2019","AQS","245100040","3","4.4","ug/m3 LC","18","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/24/2019","AQS","245100040","3","7.1","ug/m3 LC","30","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/25/2019","AQS","245100040","3","8.5","ug/m3 LC","35","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/26/2019","AQS","245100040","3","10.9","ug/m3 LC","45","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/27/2019","AQS","245100040","3","12.2","ug/m3 LC","51","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/28/2019","AQS","245100040","3","13.2","ug/m3 LC","53","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
"07/29/2019","AQS","245100040","3","16","ug/m3 LC","59","Oldtown","1","100.0000","88101","PM2.5 - Local Conditions","12580","Baltimore-Columbia-Towson, MD","24","Maryland","510","Baltimore (City)","39.297733","-76.604603"
